contract_id,walk_year_position_group,walk_year_toi_per_game,walk_year_toi_total,walk_year_games,walk_year_goals,walk_year_assists,walk_year_points,walk_year_points_per_game,post_signing_seasons_observed,post_signing_avg_toi_per_game,post_signing_avg_points_per_game,contract_complete,post_signing_toi_change,post_signing_points_change,trajectory_prior_seasons_found,trajectory_toi_slope,trajectory_points_slope,trajectory,tier_toi_percentile,tier
702,forward,15.034754999999999,1232.84991,82,22,21,43,0.524390243902439,2,16.693394166666664,0.6951219512195121,TRUE,1.6586391666666653,0.1707317073170731,3,-0.4120024999999667,0.12135278514592499,declining,0.6362098138747885,middle
703,forward,17.020325,1395.66665,82,23,35,58,0.7073170731707317,4,19.131072500000002,0.9799976516371445,FALSE,2.110747500000002,0.2726805784664128,3,1.8333758333337444,0.14318755256521767,rising,0.7993138936535163,top
704,forward,21.076875,1686.15,80,32,67,99,1.2375,3,19.44840888888889,1.0618633205154153,FALSE,-1.6284661111111127,-0.17563667948458472,2,5.4380100000008005,0.41681159420296016,rising,0.9924012158054711,top
705,NA,NA,NA,NA,NA,NA,NA,NA,1,14.783333333333331,0,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
706,forward,12.16124,522.93332,43,4,6,10,0.23255813953488372,2,13.869305,0.350210970464135,TRUE,1.7080650000000013,0.1176528309292513,1,NA,NA,insufficient_history,0.3756345177664975,middle
707,forward,12.601476666666668,995.5166566666668,79,12,17,29,0.3670886075949367,1,15.793566666666667,0.40350877192982454,TRUE,3.1920899999999985,0.03642016433488782,3,0.17690000000027342,0.16666666666670263,stable,0.4099485420240137,middle
708,forward,15.793566666666667,900.2333,57,13,10,23,0.40350877192982454,1,17.226148333333335,0.5172413793103449,FALSE,1.4325816666666675,0.11373260738052032,3,0.22011833333315825,0.06726523403004042,stable,0.7068965517241379,top
709,NA,NA,NA,NA,NA,NA,NA,NA,4,14.700107916666667,0.3263374165733947,TRUE,NA,NA,3,2.3123358333338326,0.07507638585772591,rising,NA,NA
710,defense,20.509615,1599.74997,78,6,11,17,0.21794871794871795,5,19.610748666666666,0.231602910096558,FALSE,-0.8988663333333342,0.013654192147840055,2,-1.179871666666833,-0.17077625570778765,declining,0.7171052631578947,top
711,NA,NA,NA,NA,NA,NA,NA,NA,4,20.45178875,0.20123877206133775,TRUE,NA,NA,3,2.438555000000548,0.07168784029039943,rising,NA,NA
712,forward,10.033333333333331,10.033333333333331,1,0,0,0,0,1,11.125378333333334,0.22727272727272727,TRUE,1.0920450000000024,0.22727272727272727,1,NA,NA,insufficient_history,0.18612521150592218,fringe
713,forward,11.125378333333334,489.5166466666667,44,8,2,10,0.22727272727272727,1,13.286573333333333,0.375,TRUE,2.1611949999999993,0.14772727272727273,2,3.1333333333321423,0,rising,0.29152542372881357,fringe
714,forward,13.286573333333333,956.63328,72,13,14,27,0.375,1,12.73211333333333,0.1951219512195122,TRUE,-0.5544600000000024,-0.1798780487804878,3,2.112689166667106,0.11363636363640137,rising,0.4751286449399657,middle
715,forward,12.73211333333333,522.0166466666666,41,3,5,8,0.1951219512195122,1,11.531666666666666,0.225,TRUE,-1.2004466666666644,0.029878048780487804,3,1.626620000000449,0.18750000000004338,rising,0.4224137931034483,middle
716,forward,11.531666666666666,461.26666666666665,40,7,2,9,0.225,0,NA,NA,FALSE,NA,NA,3,0.8033675000000842,-0.016075388026625198,rising,0.30689655172413793,fringe
717,NA,NA,NA,NA,NA,NA,NA,NA,1,14.325,0,TRUE,NA,NA,3,-0.8774533333335804,-0.07500000000001003,declining,NA,NA
718,forward,14.325,28.65,2,0,0,0,0,2,12.097823333333334,0.4591642924976258,TRUE,-2.227176666666665,0.4591642924976258,2,-1.2004466666668419,0.02987804878049221,declining,0.5911854103343465,middle
719,forward,11.863168333333334,960.916635,81,14,23,37,0.4567901234567901,1,15.836903333333332,0.5142857142857142,FALSE,3.973734999999998,0.05749559082892414,2,-1.9925216666659096,0.4615384615382864,declining,0.22048997772828507,fringe
720,NA,NA,NA,NA,NA,NA,NA,NA,1,9.5,0,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
721,forward,12.757188333333334,650.616605,51,4,6,10,0.19607843137254902,2,16.084763333333335,0.48428705440900566,TRUE,3.3275750000000013,0.28820862303645667,1,NA,NA,insufficient_history,0.45854483925549916,middle
722,forward,16.58782,862.56664,52,8,17,25,0.4807692307692308,2,18.310747499999998,0.6581464093201183,FALSE,1.7229274999999973,0.17737717855088747,3,3.040853333334071,0.24390243902445488,rising,0.7632933104631218,top
723,NA,NA,NA,NA,NA,NA,NA,NA,4,18.075570833333334,0.6090205182222508,FALSE,NA,NA,3,1.1281550000002702,0.090601300108358,rising,NA,NA
724,NA,NA,NA,NA,NA,NA,NA,NA,2,10.733090833333334,0.18604651162790697,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
725,forward,11.995348333333334,515.7999783333333,43,9,7,16,0.37209302325581395,1,14.115833333333336,0.4375,TRUE,2.120485000000002,0.06540697674418605,1,NA,NA,insufficient_history,0.35365853658536583,middle
726,forward,14.115833333333336,1129.2666666666669,80,14,21,35,0.4375,2,15.936280833333335,0.4854854854854855,TRUE,1.8204474999999984,0.04798548548548548,2,2.524515000000374,0.37209302325586874,rising,0.5752961082910322,middle
727,forward,17.087653333333336,1384.09992,81,22,26,48,0.5925925925925926,2,15.425255833333331,0.4371794871794872,TRUE,-1.6623975000000044,-0.15541310541310538,3,1.3947800000002875,0.0031426775612778232,rising,0.8061749571183533,top
728,forward,15.058205,978.783325,65,17,14,31,0.47692307692307695,1,14.649333333333335,0.4,FALSE,-0.4088716666666645,-0.07692307692307693,3,0.5036991666666389,0.009528759528744784,rising,0.653448275862069,middle
729,forward,14.649333333333335,1098.7,75,16,14,30,0.4,1,12.624241666666668,0.3246753246753247,TRUE,-2.0250916666666665,-0.07532467532467535,2,-0.7341016666667707,0.07948717948719138,declining,0.6185410334346505,middle
730,forward,12.624241666666668,972.0666083333334,77,8,17,25,0.3246753246753247,2,14.7331,0.4983735170302334,TRUE,2.108858333333332,0.17369819235490874,2,-0.2044358333333079,-0.03846153846153394,stable,0.4253246753246753,middle
731,forward,15.001243333333331,1005.0833033333332,67,11,24,35,0.5223880597014925,0,NA,NA,FALSE,NA,NA,3,-0.0921883333331999,0.03717948717950577,stable,0.5273522975929978,middle
732,NA,NA,NA,NA,NA,NA,NA,NA,3,11.080811666666666,0.21961398017736045,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
733,forward,16.07199,1157.18328,72,20,23,43,0.5972222222222222,5,18.283946333333333,0.6938940585848118,FALSE,2.211956333333333,0.09667183636258958,3,1.8110325000003693,0.2183098591549836,rising,0.7292724196277496,top
734,forward,17.985236666666665,1258.9665666666665,70,20,21,41,0.5857142857142857,3,18.107509999999998,0.7111727274214392,FALSE,0.12227333333333235,0.12545844170715348,2,-0.31373166666671043,0.022965440356748128,stable,0.8495440729483282,top
735,NA,NA,NA,NA,NA,NA,NA,NA,1,15.794839999999997,0.38095238095238093,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
736,defense,15.794839999999997,663.3832799999999,42,3,13,16,0.38095238095238093,2,17.5797725,0.35655737704918034,TRUE,1.7849325000000036,-0.024395003903200596,NA,NA,NA,insufficient_history,0.34539473684210525,middle
737,defense,19.343698333333336,1586.1832633333336,82,10,31,41,0.5,3,18.5873,0.34342039109840966,FALSE,-0.7563983333333368,-0.15657960890159034,2,0.021006666666660463,-0.16783762685395665,stable,0.6327868852459017,middle
738,defense,18.982016666666667,721.3166333333334,38,2,12,14,0.3684210526315789,2,16.238611666666667,0.230737479361585,TRUE,-2.743404999999999,-0.13768357326999392,2,-2.5119100000003693,-0.23046757164407616,declining,0.6424418604651163,middle
739,defense,15.705071666666667,722.4332966666667,46,4,5,9,0.1956521739130435,1,14.04654,0.22641509433962265,FALSE,-1.6585316666666667,0.03076292042657916,2,-2.2098649999991578,-0.10259826782141344,declining,0.20883534136546184,fringe
740,NA,NA,NA,NA,NA,NA,NA,NA,2,11.441666666666666,0.25,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
741,forward,11.941666666666666,23.883333333333333,2,1,0,1,0.5,1,12.089258333333333,0.4,TRUE,0.147591666666667,-0.09999999999999998,1,NA,NA,insufficient_history,0.34843205574912894,middle
742,forward,12.089258333333333,544.016625,45,7,11,18,0.4,2,17.207716666666666,0.827012987012987,TRUE,5.118458333333333,0.42701298701298696,2,0.4999999999999422,0.24999999999997097,rising,0.37055837563451777,middle
743,forward,17.504545,1347.849965,77,27,48,75,0.974025974025974,5,17.605596333333335,0.7783035749017777,FALSE,0.10105133333333427,-0.1957223991241963,3,2.4846108333341452,0.09000000000003816,rising,0.8353344768439108,top
744,forward,17.894918333333333,1467.3833033333333,82,42,27,69,0.8414634146341463,1,18.141428333333337,0.7,FALSE,0.24651000000000423,-0.14146341463414636,2,-0.42324499999983517,-0.11842105263153377,declining,0.7750556792873051,top
745,NA,NA,NA,NA,NA,NA,NA,NA,3,10.882486111111112,0.2492063492063492,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
746,forward,11.305555,33.916665,3,0,1,1,0.3333333333333333,2,10.946491666666667,0.2525947067981318,TRUE,-0.3590633333333333,-0.08073862653520153,2,-0.8014299999996893,0.014285714285708842,declining,0.3101694915254237,fringe
747,forward,10.884041666666667,511.54995833333334,47,7,7,14,0.2978723404255319,2,13.465541666666667,0.28937282229965156,TRUE,2.5815,-0.008499518125880345,3,0.11694416666676996,0.0666666666666876,stable,0.24013722126929674,fringe
748,NA,NA,NA,NA,NA,NA,NA,NA,4,14.329026666666667,0.26721180563801744,FALSE,NA,NA,3,2.519050000000825,0.03677811550153942,rising,NA,NA
749,defense,17.125,34.25,2,0,1,1,0.5,3,17.629088333333332,0.6687763713080169,TRUE,0.5040883333333319,0.16877637130801693,NA,NA,NA,insufficient_history,0.43097643097643096,middle
750,defense,17.509915,1383.283285,79,14,26,40,0.5063291139240507,1,19.59401666666667,0.5,TRUE,2.084101666666669,-0.006329113924050667,2,-1.3416666666668637,0.5000000000000737,declining,0.44224422442244227,middle
751,defense,19.59401666666667,1528.3333000000002,78,12,27,39,0.5,1,21.613785,0.5432098765432098,TRUE,2.0197683333333316,0.043209876543209846,3,0.19245750000017284,0.0031645569619848627,stable,0.6262295081967213,middle
752,defense,21.613785,1750.716585,81,4,40,44,0.5432098765432098,4,20.947405833333335,0.7593372769069759,TRUE,-0.6663791666666654,0.2161274003637661,3,1.9053416666671545,-0.2500000000000421,rising,0.7828947368421053,top
753,defense,20.487431666666666,1249.7333316666666,61,9,40,49,0.8032786885245902,3,20.36816222222222,0.5621016714766714,FALSE,-0.11926944444444487,-0.24117701704791872,3,-0.15017833333328867,0.09924768518520578,stable,0.717607973421927,top
754,NA,NA,NA,NA,NA,NA,NA,NA,1,13.913986666666668,0.125,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
755,forward,13.913986666666668,779.1832533333334,56,1,6,7,0.125,3,14.071063888888888,0.2226535478567999,TRUE,0.15707722222222031,0.09765354785679989,NA,NA,NA,insufficient_history,0.5301204819277109,middle
756,forward,14.577776666666667,1180.79991,81,8,13,21,0.25925925925925924,4,14.314310416666666,0.22735582572539095,TRUE,-0.26346625000000046,-0.03190343353386829,2,0.8063383333334562,0.09451219512196517,rising,0.6159052453468697,middle
757,NA,NA,NA,NA,NA,NA,NA,NA,2,13.089015,0.14041811846689894,TRUE,NA,NA,3,1.0777050000001414,-0.06268115942031234,rising,NA,NA
758,forward,12.06238,844.3666,70,3,3,6,0.08571428571428572,2,11.230984166666666,0.11790123456790123,TRUE,-0.8313958333333336,0.03218694885361552,2,-0.6193966666665925,0.022560975609753498,declining,0.36038961038961037,middle
759,NA,NA,NA,NA,NA,NA,NA,NA,1,7.316666666666666,0.5,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
760,forward,7.316666666666666,14.633333333333333,2,0,1,1,0.5,1,15.367500000000001,0.4,TRUE,8.050833333333335,-0.09999999999999998,NA,NA,NA,insufficient_history,0.03553299492385787,fringe
761,forward,15.367500000000001,307.35,20,6,2,8,0.4,2,15.998129999999996,0.6902439024390243,TRUE,0.6306299999999947,0.2902439024390243,1,NA,NA,insufficient_history,0.6610169491525424,middle
762,forward,16.15792666666666,1324.9499866666663,82,25,39,64,0.7804878048780488,5,16.593842333333335,0.536462533962534,FALSE,0.4359156666666735,-0.24402527091551485,2,8.05083333333028,-0.09999999999996201,rising,0.7289879931389366,top
763,NA,NA,NA,NA,NA,NA,NA,NA,2,18.985949166666668,0.3639438525283274,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
764,defense,23.22703166666667,1904.6165966666667,82,9,27,36,0.43902439024390244,5,22.965857666666665,0.6642517684975282,FALSE,-0.261174000000004,0.22522737825362577,2,2.703408333333735,-0.011838322340607136,rising,0.9111842105263158,top
765,NA,NA,NA,NA,NA,NA,NA,NA,4,22.673029999999997,0.6878268411804997,FALSE,NA,NA,3,1.3004641666669696,-0.054871220604737744,rising,NA,NA
766,NA,NA,NA,NA,NA,NA,NA,NA,2,20.595939166666668,0.41025641025641024,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
767,defense,22.001875000000002,1760.15,80,10,18,28,0.35,5,22.868933333333334,0.38234453876717067,FALSE,0.8670583333333326,0.032344538767170694,2,2.3286316666670093,0.05128205128205889,rising,0.8125,top
768,defense,22.504928333333336,1597.849911666667,71,5,22,27,0.38028169014084506,3,22.443247222222222,0.47680969648133226,FALSE,-0.061681111111113296,0.0965280063404872,2,-1.3390833333335297,0.04229323308271309,declining,0.8808139534883721,top
769,NA,NA,NA,NA,NA,NA,NA,NA,2,13.72953,0.21485411140583555,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
770,defense,16.840533333333333,1364.0832,81,10,16,26,0.32098765432098764,2,22.070356666666665,0.5285622593068036,TRUE,5.229823333333332,0.20757460498581592,2,2.5616266666670464,0.12201591511938138,rising,0.4342105263157895,middle
771,defense,23.814836666666668,1952.8166066666668,82,14,36,50,0.6097560975609756,4,22.564674583333336,0.4215563718390638,FALSE,-1.2501620833333327,-0.1881997257219118,3,2.6577666666673943,0.0857531760435818,rising,0.9245901639344263,top
772,defense,21.27763666666667,1680.9332966666668,79,4,10,14,0.17721518987341772,1,19.732674999999997,0.15789473684210525,TRUE,-1.5449616666666728,-0.019320453031312468,2,0.30275166666663617,0.06292906178488979,stable,0.8108108108108109,top
773,defense,19.732674999999997,1499.6832999999997,76,4,8,12,0.15789473684210525,1,15.119606666666666,0.13725490196078433,FALSE,-4.613068333333331,-0.02063983488132093,2,-1.8276249999992995,-0.2964690206527855,declining,0.6144578313253012,middle
774,NA,NA,NA,NA,NA,NA,NA,NA,2,13.281046666666665,0.30453929539295393,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
775,forward,12.295833333333333,442.65,36,1,6,7,0.19444444444444445,1,10.502040000000001,0.2653061224489796,TRUE,-1.7937933333333316,0.07086167800453516,1,NA,NA,insufficient_history,0.4,middle
776,forward,10.502040000000001,514.59996,49,5,8,13,0.2653061224489796,1,10.135416666666666,0.16666666666666666,TRUE,-0.36662333333333486,-0.09863945578231295,2,-1.970426666665917,-0.22018970189693537,declining,0.19725557461406518,fringe
777,forward,10.135416666666666,243.25,24,1,3,4,0.16666666666666666,1,11.288333333333332,0.2,TRUE,1.1529166666666661,0.033333333333333354,3,-1.8821100000004616,-0.07466401194624848,declining,0.1879310344827586,fringe
778,forward,11.288333333333332,225.76666666666665,20,1,3,4,0.2,0,NA,NA,FALSE,NA,NA,3,-1.0802083333335455,-0.013888888888899444,declining,0.2896551724137931,fringe
779,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,3,0.3931466666668264,-0.03265306122449249,rising,NA,NA
780,NA,NA,NA,NA,NA,NA,NA,NA,1,14.571110000000001,0.4,TRUE,NA,NA,2,1.1529166666668371,0.03333333333333828,rising,NA,NA
781,forward,14.571110000000001,437.1333,30,6,6,12,0.4,1,12.095423333333335,0.19607843137254902,FALSE,-2.4756866666666664,-0.203921568627451,1,NA,NA,insufficient_history,0.577922077922078,middle
782,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
783,forward,9.491226666666668,540.9999200000001,57,0,5,5,0.08771929824561403,2,10.460509166666668,0.5810810810810811,TRUE,0.9692825000000003,0.4933617828354671,1,NA,NA,insufficient_history,0.13220338983050847,fringe
784,forward,7.61111,22.83333,3,1,2,3,1,1,9.166666666666666,1,TRUE,1.555556666666666,0,3,0.2757875000003627,0.056081081081096565,stable,0.05517241379310345,fringe
785,NA,NA,NA,NA,NA,NA,NA,NA,1,8.09611,0.23333333333333334,TRUE,NA,NA,3,-2.071620833333551,0.41891891891898836,declining,NA,NA
786,forward,8.09611,242.8833,30,5,2,7,0.23333333333333334,1,10.463333333333333,0.2,FALSE,2.3672233333333335,-0.033333333333333326,2,1.5555566666668936,3.1401849173680123e-16,rising,0.05319148936170213,fringe
787,NA,NA,NA,NA,NA,NA,NA,NA,1,9.671211666666666,0.09090909090909091,FALSE,NA,NA,2,2.3672233333324377,-0.03333333333332064,rising,NA,NA
788,NA,NA,NA,NA,NA,NA,NA,NA,3,18.740347222222223,0.2641260162601626,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
789,defense,21.025,1724.05,82,4,21,25,0.3048780487804878,5,21.230763333333332,0.44219346686067956,FALSE,0.20576333333333352,0.13731541808019176,2,-0.27062499999989115,0.4874999999998149,stable,0.7704918032786885,top
790,defense,21.278125,1702.25,80,13,34,47,0.5875,1,21.715,0.35714285714285715,FALSE,0.43687500000000057,-0.23035714285714287,2,0.6661599999997508,-0.006473953628422615,rising,0.7590361445783133,top
791,NA,NA,NA,NA,NA,NA,NA,NA,2,12.050365000000001,0.3304761904761905,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
792,forward,13.292063333333337,558.2666600000001,42,12,4,16,0.38095238095238093,2,15.390274166666664,0.5028481012658228,TRUE,2.0982108333333276,0.12189572031344187,1,NA,NA,insufficient_history,0.4965156794425087,middle
793,forward,16.32,1305.6,80,24,20,44,0.55,3,15.510347222222222,0.49249293036408626,FALSE,-0.809652777777778,-0.05750706963591379,3,1.8259408333337306,0.08784810126584355,rising,0.7389830508474576,top
794,NA,NA,NA,NA,NA,NA,NA,NA,3,14.162509444444444,0.36596119929453264,TRUE,NA,NA,3,0.2723183333335827,0.08218451749738863,stable,NA,NA
795,forward,12.93858,698.68332,54,5,8,13,0.24074074074074073,1,11.920958333333335,0.36363636363636365,TRUE,-1.017621666666665,0.12289562289562292,2,-2.5608549999990275,-0.14285714285708856,declining,0.32293986636971045,fringe
796,NA,NA,NA,NA,NA,NA,NA,NA,2,12.118010000000002,0.0967741935483871,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
797,forward,10.241666666666667,20.483333333333334,2,0,0,0,0,2,12.985588333333332,0.318578741342969,TRUE,2.7439216666666653,0.318578741342969,2,-2.285551666665798,0.10222626079051103,declining,0.18305084745762712,fringe
798,forward,14.851218333333334,1217.7999033333333,82,12,20,32,0.3902439024390244,1,14.607141666666667,0.5510204081632653,FALSE,-0.2440766666666665,0.16077650572424085,3,0.34307833333346094,-0.024430533820188793,stable,0.6327586206896552,middle
799,NA,NA,NA,NA,NA,NA,NA,NA,4,16.290060416666666,0.4679279562347187,FALSE,NA,NA,3,1.7435916666669338,0.15205341395821434,rising,NA,NA
800,NA,NA,NA,NA,NA,NA,NA,NA,2,11.828009166666668,0.1736111111111111,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
801,forward,13.356018333333333,961.63332,72,17,8,25,0.3472222222222222,2,11.902860833333333,0.2650316455696202,TRUE,-1.4531574999999997,-0.08219057665260199,1,NA,NA,insufficient_history,0.49056603773584906,middle
802,forward,11.097916666666666,621.4833333333333,56,5,2,7,0.125,0,NA,NA,FALSE,NA,NA,3,1.2039025000001453,0.20253164556965872,rising,0.2706896551724138,fringe
803,NA,NA,NA,NA,NA,NA,NA,NA,1,13.644736666666667,0.2631578947368421,TRUE,NA,NA,3,-1.1290508333336566,-0.11111111111115288,declining,NA,NA
804,forward,13.644736666666667,259.2499966666667,19,2,3,5,0.2631578947368421,1,12.439666666666664,0.24,TRUE,-1.2050700000000028,-0.0231578947368421,2,-1.6098883333335685,-0.2800632911392817,declining,0.5167173252279635,middle
805,forward,12.439666666666664,621.9833333333332,50,7,5,12,0.24,1,12.667186666666668,0.46875,TRUE,0.22752000000000372,0.22875,2,1.2734099999998527,0.06907894736841302,rising,0.4074675324675325,middle
806,forward,12.667186666666668,405.34997333333337,32,7,8,15,0.46875,1,12.343055,0.3125,FALSE,-0.32413166666666804,-0.15625,2,-1.2050699999995438,-0.02315789473683324,declining,0.3028953229398664,fringe
